0.000000	0.251250	0.173742	0.203596	-0.367327	-0.353788	-0.248675	0.164604	0.085828	0.093427	-0.436529	-0.295233	-0.264001	0.128459	0.038390	-0.047882	-0.322660	-0.237834	-0.193054	-0.012901	-0.145052	-0.329438	-0.076157	-0.060783	0.031258	0.062747	-0.007714	-0.176283	-0.076995	-0.099943	-0.006278	0.078502	0.049258	-0.034455	-0.027517	-0.105035	-0.071356
1.000000	0.230792	0.150105	0.182329	-0.340653	-0.330436	-0.230815	0.140938	0.061920	0.069143	-0.408078	-0.278210	-0.250879	0.100811	0.009075	-0.076424	-0.304225	-0.225128	-0.185582	-0.024416	-0.167435	-0.357505	-0.062864	-0.045819	0.051855	0.049346	-0.032499	-0.200078	-0.070630	-0.087171	0.009883	0.071707	0.036814	-0.051758	-0.022896	-0.091499	-0.055246
2.000000	0.207037	0.123202	0.156123	-0.310185	-0.303382	-0.209653	0.116108	0.035415	0.041183	-0.376903	-0.258854	-0.235571	0.072878	-0.022308	-0.108067	-0.283714	-0.211630	-0.177396	-0.037387	-0.189505	-0.384039	-0.059753	-0.037730	0.066505	0.035754	-0.055223	-0.220663	-0.070120	-0.078045	0.023593	0.065127	0.026729	-0.065211	-0.022683	-0.080240	-0.039182
3.000000	0.181164	0.094623	0.126865	-0.276589	-0.272813	-0.185092	0.091547	0.008069	0.011730	-0.343967	-0.237697	-0.218034	0.046288	-0.053804	-0.140424	-0.262405	-0.198199	-0.168832	-0.051369	-0.211133	-0.408922	-0.067767	-0.037270	0.074335	0.021504	-0.076528	-0.239031	-0.075562	-0.072544	0.034850	0.057393	0.017365	-0.076632	-0.026071	-0.070368	-0.022346
4.000000	0.154646	0.066400	0.097165	-0.239595	-0.238744	-0.157323	0.068119	-0.018693	-0.017089	-0.309399	-0.215003	-0.198579	0.021179	-0.084666	-0.172015	-0.240481	-0.185154	-0.160313	-0.066219	-0.232403	-0.432162	-0.085374	-0.043243	0.076203	0.006089	-0.097084	-0.256090	-0.085742	-0.069723	0.044325	0.047346	0.007290	-0.087516	-0.031891	-0.061051	-0.004306
5.000000	0.128867	0.039944	0.068625	-0.200572	-0.202524	-0.127999	0.046130	-0.044430	-0.044587	-0.273496	-0.191184	-0.177634	-0.003221	-0.115506	-0.203160	-0.217168	-0.171777	-0.151255	-0.082581	-0.254086	-0.454613	-0.111614	-0.054697	0.073102	-0.011051	-0.117654	-0.272877	-0.100127	-0.068876	0.052733	0.034374	-0.004426	-0.098902	-0.039736	-0.051788	0.015361
6.000000	0.104578	0.015622	0.041476	-0.160482	-0.164815	-0.097613	0.025721	-0.069170	-0.070959	-0.236637	-0.166297	-0.154996	-0.027159	-0.146799	-0.234473	-0.192292	-0.157430	-0.140816	-0.100145	-0.276412	-0.476897	-0.144970	-0.070358	0.066157	-0.029516	-0.138427	-0.290141	-0.118184	-0.069620	0.060335	0.019014	-0.017962	-0.111429	-0.049925	-0.043127	0.035843
7.000000	0.081845	-0.006662	0.015488	-0.120049	-0.125924	-0.065983	0.007309	-0.092577	-0.095917	-0.199737	-0.140617	-0.130549	-0.049743	-0.177832	-0.265307	-0.167062	-0.142456	-0.128922	-0.118789	-0.299449	-0.499044	-0.183235	-0.088616	0.056782	-0.048886	-0.159200	-0.307867	-0.139054	-0.071561	0.067330	0.002148	-0.032762	-0.124662	-0.062636	-0.035719	0.056052
8.000000	0.060705	-0.026797	-0.009001	-0.078854	-0.085748	-0.033239	-0.008574	-0.113820	-0.118526	-0.162841	-0.114328	-0.104731	-0.069692	-0.207103	-0.294033	-0.142124	-0.127461	-0.116498	-0.138803	-0.323392	-0.520919	-0.224253	-0.108276	0.045724	-0.069547	-0.180249	-0.326302	-0.161527	-0.074249	0.073653	-0.016594	-0.049115	-0.138796	-0.077081	-0.029555	0.075241
9.000000	0.041594	-0.044001	-0.030516	-0.036738	-0.044648	-2.628637E-5	-0.021454	-0.131677	-0.137210	-0.125759	-0.087490	-0.078030	-0.086120	-0.233030	-0.318627	-0.117126	-0.112183	-0.103765	-0.159534	-0.347633	-0.541813	-0.266047	-0.128317	0.033302	-0.091645	-0.201960	-0.345817	-0.183951	-0.077016	0.079416	-0.038183	-0.068212	-0.155053	-0.091552	-0.023895	0.093324
10.000000	0.024966	-0.057419	-0.047410	0.005032	-0.003719	0.032723	-0.031111	-0.145143	-0.150500	-0.089217	-0.060592	-0.050798	-0.098700	-0.254528	-0.337460	-0.092393	-0.096506	-0.090485	-0.180173	-0.371773	-0.561496	-0.306251	-0.147060	0.020936	-0.114936	-0.224606	-0.366949	-0.204520	-0.078630	0.085582	-0.062736	-0.090679	-0.174419	-0.104245	-0.017525	0.111049
11.000000	0.011396	-0.066393	-0.058501	0.045719	0.036330	0.064494	-0.037797	-0.153985	-0.157910	-0.053958	-0.034152	-0.023573	-0.108169	-0.271809	-0.350442	-0.068804	-0.080853	-0.077062	-0.201161	-0.396718	-0.581386	-0.343882	-0.163545	0.009904	-0.139320	-0.248755	-0.390710	-0.222555	-0.078292	0.093149	-0.089482	-0.116439	-0.197388	-0.114428	-0.009630	0.129373
12.000000	0.000855	-0.071031	-0.063471	0.085564	0.075435	0.095066	-0.042517	-0.158827	-0.159939	-0.019718	-0.008144	0.003362	-0.116102	-0.286022	-0.358547	-0.046271	-0.065118	-0.063698	-0.222712	-0.422915	-0.602309	-0.376530	-0.175965	0.002004	-0.164274	-0.274341	-0.417256	-0.237031	-0.075312	0.102612	-0.117120	-0.144673	-0.223482	-0.122054	-0.000552	0.147691
13.000000	-0.007008	-0.072214	-0.063259	0.124096	0.112841	0.123475	-0.046273	-0.160746	-0.158039	0.013692	0.017431	0.029564	-0.123647	-0.298418	-0.363392	-0.024130	-0.048636	-0.050106	-0.245191	-0.450550	-0.624383	-0.401787	-0.182570	-0.001171	-0.189281	-0.300748	-0.445829	-0.247034	-0.069287	0.114100	-0.144132	-0.173748	-0.251005	-0.127374	0.008891	0.164826
14.000000	-0.012904	-0.071241	-0.059611	0.159783	0.147296	0.148951	-0.049467	-0.160553	-0.153592	0.045366	0.042254	0.054723	-0.130556	-0.309170	-0.365803	-0.002774	-0.031082	-0.035776	-0.268603	-0.479473	-0.647564	-0.419717	-0.183547	0.000298	-0.213656	-0.327287	-0.475653	-0.252961	-0.060719	0.127131	-0.169154	-0.202255	-0.278589	-0.130985	0.017993	0.180057
15.000000	-0.017665	-0.069020	-0.053435	0.192656	0.178971	0.172177	-0.052191	-0.158269	-0.146796	0.074640	0.066123	0.078734	-0.135868	-0.317226	-0.364959	0.016366	-0.013342	-0.021292	-0.292082	-0.508762	-0.670970	-0.429824	-0.178944	0.006213	-0.236597	-0.353166	-0.505792	-0.254722	-0.049944	0.141045	-0.191334	-0.229276	-0.305342	-0.132859	0.026327	0.192628
16.000000	-0.021629	-0.065685	-0.044489	0.222568	0.207384	0.192748	-0.054611	-0.153643	-0.137273	0.100957	0.088530	0.100697	-0.139276	-0.321784	-0.359933	0.032491	0.003806	-0.007591	-0.315883	-0.538138	-0.694051	-0.432286	-0.169028	0.016195	-0.258333	-0.378227	-0.535518	-0.252132	-0.037038	0.155739	-0.210964	-0.254548	-0.330619	-0.132314	0.034328	0.202912
17.000000	-0.024597	-0.060968	-0.032308	0.249133	0.231716	0.209619	-0.057169	-0.146952	-0.125210	0.124343	0.109193	0.119802	-0.141772	-0.323488	-0.351316	0.046223	0.020546	0.005138	-0.339939	-0.567435	-0.716794	-0.427866	-0.154429	0.029591	-0.279075	-0.402623	-0.564829	-0.245340	-0.022100	0.171122	-0.228611	-0.278417	-0.354768	-0.128784	0.042606	0.211570
18.000000	-0.026554	-0.055091	-0.017232	0.270848	0.250757	0.222117	-0.060648	-0.139182	-0.111731	0.143965	0.127762	0.135814	-0.144870	-0.323884	-0.340866	0.057641	0.037329	0.017741	-0.363679	-0.596305	-0.739307	-0.417526	-0.135617	0.046294	-0.298203	-0.425957	-0.593419	-0.235058	-0.005376	0.187246	-0.243565	-0.300301	-0.377447	-0.122749	0.051120	0.219002
19.000000	-0.028118	-0.049228	-0.000989	0.286634	0.263945	0.230248	-0.065991	-0.131868	-0.098837	0.158894	0.143856	0.148658	-0.149776	-0.324645	-0.330814	0.065929	0.053770	0.030393	-0.387425	-0.624942	-0.762189	-0.402231	-0.112925	0.066509	-0.315142	-0.447645	-0.620577	-0.222459	0.012577	0.204029	-0.254453	-0.318742	-0.397220	-0.115716	0.058972	0.224922
20.000000	-0.029917	-0.044656	0.014404	0.297133	0.271877	0.234577	-0.073839	-0.126405	-0.088525	0.169473	0.157657	0.158417	-0.157118	-0.327043	-0.323162	0.071066	0.069553	0.042791	-0.411488	-0.653322	-0.785466	-0.383575	-0.087639	0.089196	-0.329733	-0.467119	-0.645439	-0.209137	0.030542	0.220351	-0.260694	-0.332660	-0.412747	-0.109373	0.064845	0.228240
21.000000	-0.032337	-0.042093	0.027498	0.302740	0.274799	0.235432	-0.083994	-0.123339	-0.081729	0.176059	0.169491	0.165296	-0.166386	-0.331204	-0.318603	0.073733	0.085106	0.055385	-0.434916	-0.680025	-0.807480	-0.362204	-0.060653	0.113218	-0.341630	-0.483473	-0.666535	-0.195823	0.047609	0.234963	-0.262617	-0.341659	-0.423108	-0.104465	0.067814	0.227742
22.000000	-0.035449	-0.041779	0.037466	0.302785	0.272425	0.232854	-0.095680	-0.122470	-0.078526	0.178111	0.179133	0.169377	-0.176226	-0.336250	-0.316685	0.073636	0.100197	0.068388	-0.456867	-0.703915	-0.827048	-0.340473	-0.034006	0.136652	-0.350831	-0.496363	-0.683128	-0.183804	0.062842	0.247002	-0.261107	-0.346110	-0.428356	-0.101143	0.068146	0.223867
23.000000	-0.039129	-0.043410	0.044610	0.297582	0.265327	0.227810	-0.108245	-0.123204	-0.078174	0.175236	0.186471	0.170872	-0.185649	-0.341090	-0.316254	0.069968	0.114040	0.081473	-0.476159	-0.723994	-0.843555	-0.320970	-0.009662	0.157681	-0.357259	-0.505921	-0.695313	-0.174143	0.075560	0.256126	-0.257227	-0.347144	-0.429706	-0.099271	0.066506	0.217659
24.000000	-0.042692	-0.045929	0.050123	0.288719	0.254746	0.221281	-0.121267	-0.125118	-0.079795	0.168253	0.191818	0.170016	-0.195029	-0.345890	-0.317116	0.063148	0.126314	0.094200	-0.491974	-0.739566	-0.856471	-0.304105	0.012135	0.176068	-0.361045	-0.512335	-0.703143	-0.166767	0.085931	0.262594	-0.251974	-0.345681	-0.428019	-0.098459	0.063503	0.209854
25.000000	-0.045337	-0.048647	0.054367	0.276115	0.240523	0.212785	-0.134560	-0.128531	-0.083645	0.157740	0.195370	0.166957	-0.205356	-0.351975	-0.320637	0.054669	0.137919	0.107324	-0.504331	-0.750724	-0.866120	-0.291065	0.030707	0.191528	-0.362539	-0.515952	-0.706950	-0.162366	0.093890	0.266681	-0.245965	-0.342280	-0.423830	-0.099043	0.059533	0.201297
26.000000	-0.046519	-0.051505	0.056752	0.260167	0.223356	0.203079	-0.147714	-0.133879	-0.090444	0.144323	0.197718	0.162657	-0.216776	-0.360271	-0.328149	0.045462	0.149651	0.121864	-0.512371	-0.757025	-0.872621	-0.282464	0.045696	0.203891	-0.361142	-0.516598	-0.706827	-0.161563	0.099116	0.268235	-0.238770	-0.336934	-0.417418	-0.102003	0.054020	0.191646
27.000000	-0.046450	-0.054924	0.056377	0.241783	0.204737	0.193811	-0.160055	-0.141068	-0.100262	0.128405	0.199332	0.158298	-0.228146	-0.370219	-0.339353	0.035111	0.161176	0.137964	-0.515448	-0.758007	-0.875517	-0.278572	0.056795	0.213043	-0.356382	-0.513771	-0.702297	-0.164860	0.101226	0.266944	-0.229715	-0.328947	-0.408079	-0.108230	0.046336	0.180382
28.000000	-0.045156	-0.058717	0.053258	0.223004	0.186437	0.186213	-0.170446	-0.149172	-0.112027	0.111119	0.200734	0.154348	-0.237713	-0.380301	-0.352665	0.023767	0.171974	0.154760	-0.513173	-0.753186	-0.874114	-0.279492	0.063511	0.218341	-0.348431	-0.507473	-0.693192	-0.172184	0.100046	0.262429	-0.219438	-0.318745	-0.396035	-0.117523	0.036618	0.167390
29.000000	-0.041801	-0.061577	0.048984	0.205434	0.169751	0.180819	-0.177437	-0.156585	-0.123691	0.093879	0.202466	0.151289	-0.243931	-0.388816	-0.365990	0.012513	0.182238	0.171972	-0.504622	-0.741708	-0.867403	-0.285187	0.065305	0.218945	-0.337558	-0.498053	-0.679794	-0.182901	0.095807	0.254540	-0.209372	-0.307800	-0.382674	-0.128561	0.025968	0.153361
30.000000	-0.035604	-0.062170	0.045453	0.189012	0.154856	0.177651	-0.179953	-0.161816	-0.133176	0.076888	0.204541	0.149500	-0.245799	-0.394331	-0.377274	0.001696	0.192149	0.189829	-0.488887	-0.723114	-0.855006	-0.295062	0.062583	0.215265	-0.323770	-0.485931	-0.662774	-0.195940	0.089446	0.244252	-0.200236	-0.297267	-0.369417	-0.139825	0.015945	0.139871
31.000000	-0.025900	-0.059361	0.044236	0.174236	0.142374	0.177075	-0.177488	-0.164065	-0.139143	0.060407	0.206914	0.149162	-0.243439	-0.396666	-0.385755	-0.008939	0.201242	0.207755	-0.466245	-0.698340	-0.838264	-0.309246	0.055562	0.207960	-0.307194	-0.471877	-0.643512	-0.210912	0.081715	0.232786	-0.191830	-0.287704	-0.357420	-0.150646	0.007743	0.128600
32.000000	-0.012366	-0.052545	0.046341	0.162699	0.133530	0.179681	-0.170209	-0.163228	-0.141088	0.045732	0.210100	0.150631	-0.237800	-0.396550	-0.391716	-0.018619	0.209670	0.225341	-0.437423	-0.668503	-0.818390	-0.325917	0.045747	0.198593	-0.287949	-0.456286	-0.622854	-0.226748	0.073499	0.221017	-0.183484	-0.278877	-0.346781	-0.160866	0.001422	0.119600
33.000000	0.005022	-0.041823	0.051664	0.154745	0.128432	0.184912	-0.158342	-0.159581	-0.139349	0.033816	0.214402	0.153982	-0.229459	-0.394773	-0.395935	-0.026135	0.218175	0.242744	-0.403562	-0.634603	-0.796039	-0.343060	0.034779	0.188684	-0.266189	-0.439141	-0.600797	-0.242397	0.065468	0.209575	-0.174381	-0.269941	-0.336554	-0.170597	-0.003439	0.112348
