0.000000	-0.055856	-0.139952	-0.108975	-0.146244	-0.149006	-0.061519	-0.087740	-0.214780	-0.268937	-0.243177	-0.249779	-0.115996	-0.015941	-0.102698	-0.195097	-0.324698	-0.195719	-0.088453	0.130313	0.095398	-0.112977	-0.132535	-0.160794	0.079508	0.105568	-0.025044	-0.180074	0.303855	0.035168	0.109002	0.064216	-0.107637	-0.185230	0.415369	0.189327	0.192913
1.000000	-0.047654	-0.128988	-0.102773	-0.139084	-0.139918	-0.050608	-0.075076	-0.205262	-0.263768	-0.231388	-0.235720	-0.107529	-0.013671	-0.095326	-0.193379	-0.313250	-0.182722	-0.076613	0.140077	0.099365	-0.106881	-0.127686	-0.159941	0.075776	0.116035	-0.020421	-0.177979	0.307321	0.037602	0.108895	0.068213	-0.100504	-0.176331	0.417164	0.192940	0.191679
2.000000	-0.038014	-0.115795	-0.095385	-0.133864	-0.131974	-0.040419	-0.059967	-0.193718	-0.256456	-0.221411	-0.223114	-0.100272	-0.009209	-0.086318	-0.190647	-0.302849	-0.171170	-0.066516	0.150376	0.104582	-0.099558	-0.122967	-0.159140	0.071609	0.127130	-0.014730	-0.175670	0.310551	0.039922	0.107860	0.072386	-0.093072	-0.167081	0.418927	0.196742	0.190369
3.000000	-0.027889	-0.101406	-0.087755	-0.130658	-0.125215	-0.031093	-0.043525	-0.181182	-0.247993	-0.213515	-0.212253	-0.094284	-0.003082	-0.076659	-0.187713	-0.293801	-0.161370	-0.058271	0.160624	0.110737	-0.091435	-0.118372	-0.158174	0.067386	0.138331	-0.008169	-0.173269	0.313549	0.042272	0.106135	0.076608	-0.085597	-0.157753	0.420719	0.200793	0.189165
4.000000	-0.018002	-0.086593	-0.080403	-0.129211	-0.119451	-0.022567	-0.026660	-0.168445	-0.238985	-0.207628	-0.203174	-0.089404	0.004334	-0.067078	-0.185025	-0.286173	-0.153332	-0.051731	0.170367	0.117524	-0.082917	-0.113702	-0.156740	0.063487	0.149203	-0.000985	-0.170924	0.316470	0.044928	0.104031	0.080760	-0.078283	-0.148615	0.422763	0.205258	0.188303
5.000000	-0.008734	-0.071897	-0.073447	-0.129444	-0.114711	-0.015005	-0.009973	-0.156019	-0.229666	-0.203799	-0.196095	-0.085680	0.012700	-0.057959	-0.182603	-0.280173	-0.147197	-0.046940	0.179410	0.124661	-0.074386	-0.108877	-0.154728	0.060099	0.159529	0.006578	-0.168781	0.319391	0.048027	0.101683	0.084771	-0.071222	-0.139887	0.425128	0.210170	0.187856
6.000000	0.000193	-0.057414	-0.066620	-0.131273	-0.111014	-0.008589	0.006526	-0.143814	-0.219795	-0.202033	-0.191177	-0.083129	0.022212	-0.049037	-0.179971	-0.275915	-0.143055	-0.043911	0.187600	0.131873	-0.066263	-0.104110	-0.152356	0.057180	0.169096	0.014262	-0.166974	0.322169	0.051410	0.099031	0.088535	-0.064549	-0.131817	0.427590	0.215349	0.187731
7.000000	0.009286	-0.043065	-0.059617	-0.134463	-0.108236	-0.003370	0.023025	-0.131586	-0.209083	-0.202140	-0.188343	-0.081593	0.033278	-0.039931	-0.176658	-0.273224	-0.140794	-0.042434	0.194856	0.139088	-0.058767	-0.099811	-0.150059	0.054549	0.177783	0.022058	-0.165295	0.324491	0.054709	0.095872	0.092178	-0.058221	-0.124436	0.429656	0.220352	0.187597
8.000000	0.018619	-0.029226	-0.052614	-0.138520	-0.106004	0.000891	0.039272	-0.119604	-0.197837	-0.203663	-0.187210	-0.080644	0.045799	-0.030781	-0.172819	-0.271652	-0.140032	-0.042048	0.201035	0.146330	-0.052047	-0.096217	-0.148077	0.052178	0.185457	0.030091	-0.163347	0.326192	0.057717	0.092170	0.096010	-0.052128	-0.117656	0.431058	0.224858	0.187217
9.000000	0.027523	-0.016889	-0.046385	-0.142962	-0.103934	0.004513	0.054328	-0.108784	-0.186997	-0.206169	-0.187350	-0.079840	0.058891	-0.022377	-0.169240	-0.270831	-0.140388	-0.042289	0.205784	0.153429	-0.046395	-0.093242	-0.146379	0.050210	0.191798	0.038251	-0.161007	0.327359	0.060465	0.088150	0.100157	-0.046320	-0.111484	0.431843	0.228817	0.186627
10.000000	0.035179	-0.007081	-0.041761	-0.147269	-0.101682	0.007759	0.067150	-0.100046	-0.177502	-0.209141	-0.188306	-0.078800	0.071508	-0.015614	-0.166754	-0.270424	-0.141435	-0.042728	0.208749	0.160051	-0.042175	-0.090785	-0.144940	0.048700	0.196451	0.046192	-0.158451	0.327986	0.062940	0.084014	0.104564	-0.040934	-0.105997	0.431956	0.232129	0.185819
11.000000	0.041496	-8.962152E-5	-0.038907	-0.150811	-0.098924	0.010888	0.077540	-0.093514	-0.169519	-0.211920	-0.189570	-0.077179	0.083395	-0.010596	-0.165444	-0.270020	-0.142651	-0.042952	0.209747	0.165856	-0.039680	-0.088573	-0.143562	0.047825	0.199197	0.053503	-0.155924	0.328249	0.065330	0.080163	0.109055	-0.036097	-0.101301	0.431526	0.234863	0.184970
12.000000	0.047116	0.004615	-0.037131	-0.152858	-0.095267	0.014288	0.086134	-0.088487	-0.162369	-0.213747	-0.190505	-0.074542	0.095065	-0.006594	-0.164548	-0.268997	-0.143344	-0.042443	0.208995	0.170701	-0.038928	-0.086371	-0.142092	0.047629	0.200168	0.059986	-0.153476	0.328382	0.067841	0.076952	0.113559	-0.031701	-0.097341	0.430786	0.237130	0.184233
13.000000	0.052729	0.007601	-0.035710	-0.153161	-0.090670	0.018057	0.093539	-0.084305	-0.155431	-0.214332	-0.190849	-0.070789	0.106776	-0.002925	-0.163353	-0.267098	-0.143242	-0.041054	0.207003	0.174713	-0.039641	-0.084272	-0.140725	0.047843	0.199793	0.065726	-0.150903	0.328377	0.070380	0.074374	0.118269	-0.027427	-0.093864	0.429730	0.238795	0.183429
14.000000	0.058868	0.009216	-0.034331	-0.151809	-0.085344	0.022056	0.100233	-0.080503	-0.148426	-0.213691	-0.190560	-0.066093	0.118626	0.000933	-0.161517	-0.264344	-0.142372	-0.038892	0.204159	0.177971	-0.041526	-0.082562	-0.139825	0.048165	0.198369	0.070787	-0.148049	0.328046	0.072657	0.072287	0.123329	-0.023063	-0.090677	0.428135	0.239595	0.182276
15.000000	0.065747	0.009640	-0.033041	-0.148665	-0.079247	0.026400	0.106495	-0.076842	-0.141365	-0.211646	-0.189316	-0.060354	0.130646	0.005184	-0.159081	-0.260517	-0.140537	-0.035835	0.200610	0.180477	-0.044360	-0.081432	-0.139574	0.048450	0.196033	0.075181	-0.144839	0.327275	0.074486	0.070655	0.128802	-0.018502	-0.087642	0.425908	0.239367	0.180627
16.000000	0.073000	0.008771	-0.032109	-0.143587	-0.072337	0.031209	0.112100	-0.073549	-0.134683	-0.208002	-0.186802	-0.053462	0.142415	0.009491	-0.156510	-0.255400	-0.137510	-0.031759	0.196521	0.182255	-0.047887	-0.080783	-0.139878	0.048690	0.192975	0.078950	-0.141206	0.326135	0.075931	0.069582	0.134782	-0.013625	-0.084565	0.423189	0.238130	0.178489
17.000000	0.080151	0.006520	-0.031720	-0.136594	-0.064719	0.036491	0.116768	-0.070888	-0.128720	-0.202738	-0.182933	-0.045511	0.153388	0.013543	-0.154097	-0.249041	-0.133242	-0.026747	0.192028	0.183179	-0.051995	-0.080310	-0.140436	0.048951	0.189322	0.081914	-0.137405	0.324849	0.077225	0.069311	0.141134	-0.008511	-0.081469	0.420334	0.236094	0.176045
18.000000	0.087253	0.003314	-0.031533	-0.127955	-0.056759	0.042004	0.120784	-0.068537	-0.123162	-0.196036	-0.177873	-0.036860	0.163552	0.017623	-0.151510	-0.241720	-0.127883	-0.021102	0.187329	0.183012	-0.056618	-0.079905	-0.141117	0.049159	0.185208	0.083757	-0.133897	0.323487	0.078423	0.069887	0.147479	-0.003357	-0.078501	0.417497	0.233337	0.173352
19.000000	0.095107	0.000346	-0.030514	-0.117961	-0.048829	0.047435	0.125215	-0.065408	-0.116963	-0.188064	-0.171798	-0.027900	0.173743	0.022735	-0.147741	-0.233592	-0.121552	-0.015136	0.182832	0.181743	-0.061453	-0.079750	-0.142039	0.049093	0.180954	0.084398	-0.130907	0.321926	0.079368	0.071102	0.153555	0.001758	-0.075692	0.414542	0.229725	0.170275
